872,55.0,4179.0,4124.0
873,42.0,4198.0,4156.0
874,29.0,4217.0,4188.0
875,33.0,4154.0,4121.0
876,32.0,4200.0,4168.0
877,37.0,4209.0,4172.0
878,16.0,4254.0,4238.0
879,-6.0,4234.0,4240.0
880,-18.0,4198.0,4216.0
881,-27.0,4205.0,4232.0
882,-46.0,4233.0,4279.0
883,-93.0,4248.0,4341.0
884,78.0,4232.0,4154.0
885,63.0,4202.0,4139.0
886,-102.0,4123.0,4225.0
887,-98.0,4247.0,4345.0
888,-55.0,4315.0,4370.0
889,-63.0,4293.0,4356.0
890,-52.0,4261.0,4313.0
891,-47.0,4247.0,4294.0
892,-26.0,4235.0,4261.0
893,15.0,4237.0,4222.0
894,4.0,4228.0,4224.0
895,7.0,4138.0,4131.0
896,-5.0,4091.0,4096.0
897,-1.0,4085.0,4086.0
898,11.0,4119.0,4108.0
899,14.0,4101.0,4087.0
900,-4.0,4119.0,4123.0
901,-34.0,4176.0,4210.0
902,-95.0,4159.0,4254.0
903,-111.0,4052.0,4163.0
904,-92.0,3969.0,4061.0
905,-53.0,4000.0,4053.0
906,-77.0,3998.0,4075.0
907,-125.0,3985.0,4110.0
908,-137.0,3994.0,4131.0
909,-160.0,4014.0,4174.0
910,-152.0,3991.0,4143.0
911,-145.0,3991.0,4136.0
912,-123.0,3967.0,4090.0
913,-134.0,3921.0,4055.0
914,-120.0,3934.0,4054.0
915,-96.0,3846.0,3942.0
916,-77.0,3864.0,3941.0
917,-97.0,3915.0,4012.0
918,-94.0,3949.0,4043.0
919,-136.0,3886.0,4022.0
920,-170.0,3915.0,4085.0
921,-191.0,3940.0,4131.0
922,-187.0,3950.0,4137.0
923,-206.0,3950.0,4156.0
924,-238.0,3915.0,4153.0
925,-227.0,3866.0,4093.0
926,-235.0,3899.0,4134.0
927,-268.0,3886.0,4154.0
928,-262.0,3895.0,4157.0
929,-256.0,3924.0,4180.0
930,-275.0,3944.0,4219.0
931,-323.0,3868.0,4191.0
932,-316.0,3863.0,4179.0
933,-344.0,3791.0,4135.0
934,-359.0,3740.0,4099.0
935,-347.0,3703.0,4050.0
936,-288.0,3749.0,4037.0
937,-259.0,3738.0,3997.0
938,-218.0,3721.0,3939.0
939,-253.0,3687.0,3940.0
940,-291.0,3676.0,3967.0
941,-255.0,3614.0,3869.0
942,-259.0,3608.0,3867.0
943,-297.0,3600.0,3897.0
944,-298.0,3603.0,3901.0
945,-284.0,3627.0,3911.0
946,-234.0,3618.0,3852.0
947,-206.0,3594.0,3800.0
948,-119.0,3563.0,3682.0
949,-104.0,3616.0,3720.0
950,-156.0,3537.0,3693.0
951,-164.0,3422.0,3586.0
952,-171.0,3418.0,3589.0
953,-188.0,3423.0,3611.0
954,-171.0,3446.0,3617.0
955,179.0,3448.0,3269.0
956,-87.0,3243.0,3330.0
957,-86.0,3242.0,3328.0
958,-85.0,3323.0,3408.0
959,-81.0,3331.0,3412.0
960,-55.0,3317.0,3372.0
961,-29.0,3313.0,3342.0
962,-30.0,3276.0,3306.0
963,-19.0,3330.0,3349.0
964,17.0,3406.0,3389.0
965,17.0,3444.0,3427.0
966,5.0,3442.0,3437.0
967,14.0,3432.0,3418.0
968,18.0,3449.0,3431.0
969,5.0,3460.0,3455.0
970,-34.0,3469.0,3503.0
971,-29.0,3436.0,3465.0
972,-22.0,3379.0,3401.0
973,-40.0,3369.0,3409.0
974,-71.0,3351.0,3422.0
975,-56.0,3344.0,3400.0
